Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

07:12:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:27 AM    9    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:27 AM   10    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:12:27 AM   11    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:12:27 AM   12    2.04    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   91.84
07:12:27 AM   13    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:12:27 AM   14    3.09    0.00    3.09    0.00    0.00    8.25    0.00    0.00    0.00   85.57
07:12:27 AM   15    8.33    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   83.33
07:12:27 AM   16    3.09    0.00    3.09    0.00    0.00   11.34    0.00    0.00    0.00   82.47
07:12:27 AM   17   10.20    0.00    8.16    0.00    0.00    1.02    0.00    0.00    0.00   80.61
07:12:27 AM   18    5.05    0.00    5.05    0.00    0.00   10.10    0.00    0.00    0.00   79.80
07:12:27 AM   19    9.09    0.00    8.08    0.00    0.00    1.01    0.00    0.00    0.00   81.82
07:12:27 AM   20    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:27 AM   21    8.08    0.00    7.07    0.00    0.00    2.02    0.00    0.00    0.00   82.83
07:12:27 AM   22    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:27 AM   23    9.09    0.00    7.07    0.00    0.00    2.02    0.00    0.00    0.00   81.82
07:12:27 AM   24    4.90    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   94.12
07:12:27 AM   25    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
07:12:27 AM   26    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:27 AM   27    2.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
07:12:27 AM   28    1.96    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   96.08
07:12:27 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:12:27 AM   30    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:12:27 AM   31    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:12:27 AM   32    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:12:27 AM   33    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:12:27 AM   34    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:27 AM   35    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:27 AM   36    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:12:27 AM   37    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:12:27 AM   38    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
