Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

12:23:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:24:00 PM   35    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:00 PM   36    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
12:24:00 PM   37    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
12:24:00 PM   38    1.02    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   94.90
12:24:00 PM   39    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97

12:24:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:24:01 PM  all    3.28    0.00    4.39    0.00    0.00    1.26    0.00    0.00    0.00   91.06
12:24:01 PM    0    2.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
12:24:01 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:24:01 PM    2    1.01    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   92.93
12:24:01 PM    3    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
12:24:01 PM    4    5.00    0.00    4.00    0.00    0.00    9.00    0.00    0.00    0.00   82.00
12:24:01 PM    5    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:01 PM    6    3.09    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   93.81
12:24:01 PM    7    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:01 PM    8    2.08    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   95.83
12:24:01 PM    9    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:24:01 PM   10    3.03    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   91.92
12:24:01 PM   11    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:01 PM   12    1.05    0.00    3.16    0.00    0.00    1.05    0.00    0.00    0.00   94.74
12:24:01 PM   13    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:24:01 PM   14    5.94    0.00    3.96    0.00    0.00    8.91    0.00    0.00    0.00   81.19
12:24:01 PM   15    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:24:01 PM   16    5.05    0.00    2.02    0.00    0.00   12.12    0.00    0.00    0.00   80.81
12:24:01 PM   17    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:01 PM   18    5.05    0.00    4.04    0.00    0.00   11.11    0.00    0.00    0.00   79.80
12:24:01 PM   19   27.08    0.00   19.79    0.00    0.00    5.21    0.00    0.00    0.00   47.92
12:24:01 PM   20    2.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
12:24:01 PM   21   49.50    0.00   50.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:24:01 PM   22    4.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
12:24:01 PM   23    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
12:24:01 PM   24    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:01 PM   25    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
12:24:01 PM   26    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
12:24:01 PM   27    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
12:24:01 PM   28    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
12:24:01 PM   29    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:24:01 PM   30    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.96
